Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
483,0.088776,1822,58296,10012
484,0.087852,1826,58432,9971
485,0.087731,1829,58524,10087
486,0.088064,1832,58624,10223
487,0.088042,1832,58660,9818
488,0.087994,1833,58712,9948
489,0.088090,1833,58728,9888
490,0.087524,1835,58760,9719
491,0.088193,1837,58824,9887
492,0.087758,1836,58836,9835
493,0.087402,1836,58812,9946
494,0.087127,1835,58844,10177
495,0.087794,1838,58856,10053
496,0.088584,1838,58896,10176
497,0.088632,1836,58868,10212
498,0.085537,1839,58860,10263
499,0.092323,1837,58884,10077
500,0.087725,1837,58868,10019
501,0.088074,1841,58896,10041
502,0.086115,1839,58924,10077
503,0.088295,1840,58936,9948
504,0.088938,1841,58968,9943
505,0.088269,1841,58984,10093
506,0.087609,1841,58992,9738
507,0.090234,1843,59024,9866
508,0.088923,1842,59036,9778
509,0.088154,1842,59016,9782
510,0.086162,1842,59028,9793
511,0.091592,1843,59052,9741
512,0.089881,1843,59056,9490
513,0.087841,1843,59060,9737
514,0.088045,1841,59040,10024
515,0.088898,1844,59052,10349
516,0.089608,1844,59120,9965
517,0.087839,1844,59056,9704
518,0.088848,1844,59048,9893
519,0.089152,1844,59096,9956
520,0.088351,1844,59088,9956
521,0.088410,1844,59064,9935
522,0.088840,1841,59060,9659
523,0.088665,1842,58996,9812
524,0.088223,1844,59040,9773
525,0.088689,1843,59080,9659
526,0.086026,1844,59068,9827
527,0.091357,1845,59116,9661
528,0.089302,1847,59132,9723
529,0.090556,1845,59156,9813
530,0.088548,1846,59132,10226
531,0.090087,1845,59140,10208
532,0.088409,1843,59096,10189
533,0.092106,1846,59060,9873
534,0.089132,1843,59124,10018
535,0.089984,1842,59020,10140
536,0.088618,1843,59060,10312
537,0.089138,1843,59032,10159
538,0.086774,1845,59076,10181
539,0.088703,1845,59120,10099
540,0.088970,1846,59132,9866
541,0.089090,1844,59136,9960
542,0.089393,1844,59084,9424
543,0.088813,1844,59120,9774
544,0.089580,1845,59104,10193
545,0.090828,1846,59120,10376
546,0.089432,1847,59148,9995
547,0.089579,1847,59164,9870
548,0.088761,1847,59188,10483
549,0.088619,1846,59132,10185
550,0.088982,1845,59136,9906
551,0.088883,1846,59116,9815
552,0.087119,1844,59100,9845
553,0.090903,1845,59108,9756
554,0.090038,1842,59112,10002
555,0.089290,1843,59024,10091
556,0.087979,1844,59036,10223
557,0.091657,1844,59092,10077
